Name,hs,dhw,hs_and_dhw,cs,el
B3011,41.926,5.049,46.975,0.0,7.992
B3012,40.413,4.869,45.282,0.0,7.584
B1983,43.563,4.816,48.379000000000005,0.0,8.536
B1986,72.508,8.927,81.435,0.0,15.13
B3008,35.735,4.292,40.027,0.0,7.439
B1980,117.923,15.228,133.151,0.0,27.227
B2012,50.547,6.089,56.635999999999996,0.0,10.194
B2013,32.454,3.441,35.895,0.0,5.749
B3075,35.772,4.296,40.068,0.0,7.472
B1981,95.827,11.621,107.448,0.0,21.633
B3074,40.262,4.795,45.057,0.0,8.52
B3073,35.577,4.136,39.713,0.0,7.392
B2039,0.0,0.0,0.0,0.0,0.411
B3072,35.736,4.126,39.861999999999995,0.0,7.407
B3071,35.677,4.13,39.807,0.0,7.42
B2040,96.931,10.866,107.797,0.0,21.632
B1959,27.513,2.71,30.223000000000003,0.0,4.413
B3080,104.609,12.502,117.11099999999999,0.0,24.257
B2034,98.922,11.434,110.356,0.0,22.228
B2044,113.202,12.657,125.859,0.0,24.815
B2045,58.181,6.551,64.732,0.0,12.163
B2037,48.425,5.301,53.726,0.0,9.567
B2046,53.399,6.049,59.448,0.0,10.909
B2530,24.68,2.631,27.311,0.0,4.271
B2047,104.776,11.972,116.74799999999999,0.0,23.379
B3083,54.639,6.228,60.867000000000004,0.0,11.297
B2036,53.276,6.049,59.325,0.0,10.883
B1942,51.16,5.452,56.611999999999995,0.0,10.222
B2042,30.674,3.279,33.953,0.0,5.333
B1957,18.821,2.021,20.842000000000002,0.0,3.027
B2041,22.063,1.283,23.346,0.0,3.709
B1958,49.169,5.305,54.474,0.0,9.803
B1956,20.657,1.423,22.08,0.0,3.856
B2038,66.787,9.792,76.57900000000001,0.0,19.493
B1955,45.516,5.025,50.541,0.0,9.091
B2043,20.225,2.032,22.257,0.0,2.983
B2035,25.699,2.917,28.616,0.0,4.866
B2507,130.432,11.838,142.26999999999998,0.0,23.498
B2065,44.839,4.855,49.694,0.0,8.487
B2064,100.457,10.921,111.37799999999999,0.0,20.939
B2198,127.451,13.881,141.332,0.0,27.309
B2066,95.296,9.857,105.153,0.0,19.104
B2201,45.398,5.034,50.432,0.0,8.7
B2067,98.129,10.376,108.50500000000001,0.0,19.911
B2200,44.409,4.847,49.256,0.0,8.422
B2068,91.682,9.293,100.975,0.0,17.762
B1968,58.796,1.248,60.044,0.0,3.57
B3084,41.071,4.972,46.043,0.0,8.823
B2048,40.185,4.958,45.143,0.0,8.613
B1967,68.315,1.262,69.577,0.0,3.71
B1966,78.368,1.248,79.616,0.0,3.402
B1965,75.08,3.679,78.759,0.0,6.207
B2528,25.107,2.813,27.919999999999998,0.0,4.506
B1964,26.383,3.003,29.386,0.0,4.807
B1963,53.81,6.224,60.034000000000006,0.0,11.16
B2056,31.874,3.945,35.818999999999996,0.0,7.582
B2058,78.002,8.39,86.392,0.0,16.56
B2052,32.051,1.929,33.980000000000004,0.0,6.045
B2053,74.675,8.31,82.985,0.0,16.115
B2054,80.359,9.081,89.44,0.0,17.546
B2061,37.352,4.908,42.26,0.0,8.948
B2060,78.096,9.056,87.152,0.0,16.735
B1941,27.775,2.986,30.761,0.0,4.597
B1952,51.56,5.906,57.466,0.0,10.644
B2781,34.717,5.596,40.313,0.0,9.849
B1940,26.687,2.985,29.672,0.0,4.405
B1954,43.077,6.502,49.579,0.0,11.552
B2379,97.436,13.275,110.71100000000001,0.0,26.015
B2782,140.484,19.354,159.83800000000002,0.0,26.313
B2780,48.248,6.09,54.337999999999994,0.0,11.098
B2706,52.632,7.125,59.757,0.0,12.825
B2703,40.024,5.094,45.118,0.0,9.001
B2055,62.776,10.592,73.36800000000001,0.0,21.868
B2051,17.034,2.141,19.174999999999997,0.0,3.085
B2062,21.288,2.542,23.83,0.0,3.608
B2076,28.052,3.373,31.425,0.0,5.081
B2075,16.056,2.161,18.217000000000002,0.0,2.847
B2073,22.61,2.809,25.419,0.0,3.939
B2071,60.744,10.119,70.863,0.0,20.588
B2072,26.545,3.145,29.69,0.0,4.833
B2091,17.373,1.103,18.476000000000003,0.0,3.748
B2089,22.345,1.513,23.857999999999997,0.0,3.726
B1067,14.786,1.201,15.987,0.0,2.712
B1076,13.506,1.01,14.516,0.0,2.27
B3185,15.084,1.06,16.144,0.0,2.413
B3175,15.508,1.085,16.593,0.0,2.556
B1061,14.911,1.06,15.971,0.0,2.595
B3164,17.929,1.078,19.006999999999998,0.0,2.642
B1068,14.351,1.051,15.402000000000001,0.0,2.443
B1077,16.08,1.162,17.241999999999997,0.0,2.87
B1071,17.685,1.064,18.749,0.0,2.636
B3773,10.967,0.942,11.909,0.0,2.226
B3774,8.326,0.881,9.207,0.0,1.852
B3179,13.436,1.041,14.477,0.0,2.318
B3775,10.965,0.941,11.906,0.0,2.226
B3776,10.229,0.941,11.17,0.0,2.225
B4203,37.546,4.302,41.848,0.0,7.477
B3173,13.409,1.025,14.434000000000001,0.0,2.169
B1104,17.312,0.965,18.277,0.0,2.236
B1081,16.152,1.049,17.201,0.0,2.359
B4204,28.196,3.789,31.985000000000003,0.0,6.409
B3161,16.228,1.047,17.275000000000002,0.0,2.511
B1062,14.625,1.049,15.674,0.0,2.503
B2029,31.586,3.263,34.849,0.0,5.531
B3178,16.939,1.078,18.017,0.0,2.572
B1069,15.053,1.071,16.124000000000002,0.0,2.639
B3165,18.492,1.275,19.767,0.0,3.433
B1063,21.896,1.238,23.134,0.0,2.81
B1070,14.55,1.066,15.616000000000001,0.0,2.453
B3184,26.793,1.095,27.887999999999998,0.0,2.592
B3454,71.544,9.541,81.085,0.0,18.848
B1865,67.332,6.901,74.23299999999999,0.0,13.409
B3451,61.603,8.409,70.012,0.0,16.321
B3446,62.182,8.372,70.554,0.0,16.351
B2023,70.872,9.238,80.11,0.0,18.442
B3450,60.593,8.168,68.761,0.0,16.092
B3280,61.097,8.406,69.503,0.0,16.303
B3169,18.725,1.039,19.764000000000003,0.0,2.465
B1065,114.013,11.492,125.50500000000001,0.0,23.655
B1064,25.503,1.304,26.807,0.0,3.384
B1073,15.278,1.19,16.468,0.0,2.668
B3183,27.272,1.089,28.360999999999997,0.0,2.648
B3163,17.733,1.267,19.0,0.0,2.902
B2026,145.058,19.367,164.42499999999998,0.0,41.195
B1066,20.306,1.021,21.327,0.0,2.365
B2017,51.974,5.284,57.257999999999996,0.0,9.85
B1072,18.138,1.286,19.424000000000003,0.0,3.354
B1105,37.412,4.146,41.558,0.0,7.431
B1078,16.129,1.207,17.336000000000002,0.0,2.996
B1083,14.362,1.085,15.447,0.0,2.364
B3177,14.178,1.078,15.256,0.0,2.553
B3181,15.941,0.993,16.934,0.0,2.145
B1082,15.695,1.216,16.911,0.0,2.778
B3172,17.398,1.069,18.467,0.0,2.604
B4221,178.095,24.272,202.367,0.0,50.323
B3176,25.374,1.228,26.602,0.0,3.249
B2018,48.183,4.759,52.942,0.0,8.786
B3404,63.406,8.314,71.72,0.0,16.491
B2019,39.785,3.903,43.687999999999995,0.0,6.798
B3406,51.758,7.92,59.678000000000004,0.0,15.371
B2016,43.222,6.03,49.252,0.0,12.401
B1399,131.649,17.302,148.951,0.0,37.119
B1395,40.248,4.604,44.852,0.0,9.221
B1396,40.155,2.592,42.747,0.0,4.071
B3160,157.62,3.526,161.14600000000002,0.0,30.945
B2025,60.097,8.067,68.164,0.0,15.711
B2024,72.105,9.493,81.598,0.0,18.758
B3452,70.731,9.502,80.23299999999999,0.0,18.935
B3453,69.733,9.239,78.97200000000001,0.0,18.392
B2022,70.384,9.417,79.801,0.0,18.748
B1394,102.917,13.628,116.545,0.0,28.173
B1359,352.747,7.969,360.716,0.0,82.869
B3405,61.325,8.024,69.349,0.0,15.844
B3407,52.512,8.094,60.606,0.0,15.753
B1393,40.039,4.897,44.936,0.0,9.76
B3186,0.0,0.0,0.0,0.0,0.467
B2015,56.194,6.033,62.227000000000004,0.0,11.319
B2020,33.225,3.619,36.844,0.0,6.236
B3188,62.373,7.052,69.425,0.0,13.432
B2262,240.919,24.304,265.223,0.0,51.901
B1352,82.302,3.176,85.47800000000001,0.0,24.124
B2495,96.211,11.279,107.49,0.0,22.361
B1397,32.163,2.569,34.732,0.0,3.93
B3579,230.695,4.807,235.50199999999998,0.0,45.84
B2494,45.238,1.303,46.541,0.0,3.817
B1391,30.765,2.392,33.157000000000004,0.0,3.653
B1351,145.764,15.733,161.497,0.0,32.153
B1390,245.657,4.713,250.37,0.0,46.197
B1278,134.848,7.08,141.92800000000003,0.0,13.468
B3147,36.239,4.672,40.910999999999994,0.0,8.324
B3148,109.959,3.61,113.569,0.0,6.296
B3689,32.814,3.627,36.441,0.0,6.36
B1392,42.205,5.081,47.286,0.0,10.16
B2028,62.343,8.262,70.605,0.0,16.156
B3445,216.592,8.73,225.322,0.0,91.013
B1388,161.834,22.873,184.707,0.0,49.554
B1389,563.543,9.149,572.692,0.0,105.252
B1387,362.657,9.112,371.769,0.0,97.194
B3300,368.58,9.121,377.70099999999996,0.0,96.084
B1353,29.847,3.982,33.829,0.0,6.839
B3690,33.307,4.298,37.605000000000004,0.0,7.551
B3146,41.648,4.675,46.323,0.0,8.447
B1277,33.04,3.784,36.824,0.0,6.424
B1280,58.651,9.821,68.47200000000001,0.0,20.503
B3699,15.8,0.936,16.736,0.0,1.874
B1276,32.792,3.627,36.419000000000004,0.0,6.363
B3697,8.371,0.92,9.291,0.0,1.861
B3696,8.381,0.921,9.302,0.0,1.863
B3721,33.491,4.299,37.79,0.0,7.608
B1358,111.603,3.479,115.082,0.0,29.305
B3720,33.293,3.786,37.079,0.0,6.488
B1357,477.615,8.873,486.488,0.0,95.567
B3705,39.18,4.462,43.641999999999996,0.0,7.837
B3704,32.763,4.292,37.055,0.0,7.441
B1040,49.475,5.021,54.496,0.0,8.882
B3722,15.154,0.937,16.091,0.0,1.874
B1281,39.364,4.463,43.827,0.0,7.879
B3695,9.58,0.972,10.552,0.0,2.408
B3578,61.368,10.28,71.648,0.0,21.591
B3728,11.588,0.93,12.517999999999999,0.0,1.854
B3698,7.958,0.881,8.839,0.0,1.753
B3729,8.327,0.918,9.245,0.0,1.852
B3691,8.115,0.901,9.016,0.0,1.777
B3730,8.324,0.918,9.241999999999999,0.0,1.852
B3692,8.479,0.927,9.405999999999999,0.0,1.885
B1270,16.074,0.931,17.005000000000003,0.0,1.861
B3693,8.289,0.918,9.206999999999999,0.0,1.842
B1354,31.699,3.462,35.161,0.0,6.019
B1355,39.124,4.488,43.612,0.0,7.989
B2271,135.481,9.019,144.5,0.0,25.657
B3725,11.174,0.931,12.105,0.0,1.853
B3694,8.288,0.918,9.206,0.0,1.842
B3726,8.337,0.917,9.254,0.0,1.844
B3128,65.743,4.156,69.899,0.0,7.324
B1274,15.814,0.934,16.748,0.0,1.854
B3727,8.344,0.918,9.261999999999999,0.0,1.846
B3731,11.256,0.927,12.183,0.0,1.874
B3131,27.947,3.644,31.591,0.0,6.254
B1279,14.397,0.931,15.328,0.0,1.855
B3732,8.365,0.918,9.283,0.0,1.869
B1273,77.563,3.649,81.212,0.0,6.422
B3733,8.363,0.918,9.280999999999999,0.0,1.869
B1271,13.817,0.932,14.749,0.0,1.878
B3118,66.109,3.643,69.752,0.0,6.32
B3706,11.216,0.927,12.142999999999999,0.0,1.864
B1267,15.733,0.936,16.669,0.0,1.876
B3707,8.326,0.917,9.243,0.0,1.858
B1272,86.487,7.841,94.32799999999999,0.0,15.016
B3708,8.335,0.918,9.253,0.0,1.86
B1325,109.452,4.5,113.952,0.0,8.081
B3723,8.392,0.921,9.312999999999999,0.0,1.861
B3724,8.391,0.921,9.312,0.0,1.861
B1041,52.517,5.025,57.542,0.0,8.942
B3688,33.884,3.79,37.674,0.0,6.607
B3700,16.178,0.93,17.108,0.0,1.856
B3701,8.299,0.916,9.215,0.0,1.843
B3687,34.016,4.345,38.361,0.0,7.709
B3702,8.307,0.916,9.223,0.0,1.846
B1275,34.031,3.867,37.897999999999996,0.0,6.654
B3709,8.335,0.918,9.253,0.0,1.86
B1268,14.685,1.01,15.695,0.0,2.273
B3710,8.327,0.917,9.244,0.0,1.858
B3739,8.385,0.924,9.309,0.0,1.878
B3711,8.333,0.918,9.251,0.0,1.86
B3738,8.352,0.922,9.274000000000001,0.0,1.866
B1269,16.871,0.935,17.805999999999997,0.0,1.877
B1261,38.033,6.159,44.192,0.0,11.618
B3737,8.326,0.921,9.247,0.0,1.856
B3703,8.299,0.916,9.215,0.0,1.843
B1266,15.854,1.004,16.858,0.0,2.222
B3744,12.178,0.931,13.109000000000002,0.0,1.852
B3745,8.324,0.918,9.241999999999999,0.0,1.846
B3746,8.324,0.918,9.241999999999999,0.0,1.846
B3740,11.066,0.924,11.99,0.0,1.829
B1263,8.665,0.661,9.325999999999999,0.0,1.667
B3741,8.239,0.912,9.151000000000002,0.0,1.822
B3713,11.162,0.931,12.093,0.0,1.85
B3742,8.244,0.913,9.157,0.0,1.823
B1401,288.276,6.714,294.99,0.0,65.443
B3671,593.402,12.088,605.49,0.0,133.653
B4196,11.585,0.264,11.849,0.0,3.502
B2208,197.972,23.466,221.43800000000002,0.0,48.133
B3457,307.972,6.969,314.941,0.0,72.185
B1291,304.228,6.787,311.015,0.0,66.446
B1287,77.715,13.245,90.96000000000001,0.0,28.297
B4099,50.722,8.119,58.841,0.0,16.884
B3613,240.512,4.055,244.567,0.0,73.491
B4100,38.975,7.323,46.298,0.0,15.181
B4102,59.344,11.265,70.60900000000001,0.0,23.679
B4101,42.269,8.046,50.315,0.0,16.005
B4103,32.875,7.06,39.935,0.0,14.406
B1282,195.135,3.731,198.86599999999999,0.0,65.405
B3614,206.15,5.389,211.53900000000002,0.0,50.736
B3416,44.127,5.431,49.558,0.0,9.449
B2189,43.53,5.422,48.952,0.0,9.309
B3418,47.834,5.55,53.384,0.0,9.533
B2188,142.683,15.024,157.707,0.0,30.34
B2190,44.433,5.719,50.152,0.0,9.692
B4104,0.0,20.123,20.123,0.0,8.829
B3159,254.846,5.732,260.57800000000003,0.0,56.308
B3308,71.451,13.398,84.84899999999999,0.0,28.287
B1285,120.281,12.038,132.31900000000002,0.0,23.053
B4106,217.949,5.739,223.68800000000002,0.0,51.898
B1294,186.23,5.616,191.846,0.0,10.093
B1298,83.148,8.309,91.457,0.0,15.907
B2203,77.813,8.833,86.646,0.0,16.4
B2103,72.513,9.372,81.885,0.0,16.892
B2104,15.231,1.208,16.439,0.0,2.204
B3415,50.31,5.935,56.245000000000005,0.0,10.193
B2192,43.224,5.739,48.962999999999994,0.0,9.62
B2107,58.544,8.059,66.603,0.0,15.071
B2193,138.319,14.817,153.136,0.0,28.794
B3421,50.64,5.895,56.535,0.0,10.163
B2191,43.854,4.716,48.57,0.0,7.84
B1299,99.213,9.786,108.999,0.0,19.298
B1293,40.697,8.965,49.662000000000006,0.0,6.469
B1297,619.107,12.661,631.7679999999999,0.0,138.816
B1295,420.866,11.65,432.51599999999996,0.0,48.373
B3158,69.574,8.502,78.076,0.0,17.368
B3157,69.595,8.502,78.097,0.0,17.368
B1301,192.917,23.538,216.455,0.0,51.383
B3284,0.0,0.0,0.0,0.0,9.277
B1302,223.187,30.669,253.85600000000002,0.0,67.056
B1303,69.586,8.502,78.088,0.0,17.362
B3156,69.598,8.502,78.1,0.0,17.366
B2214,49.805,1.225,51.03,0.0,2.762
B3431,60.331,2.468,62.79900000000001,0.0,3.9
B2187,53.945,5.876,59.821,0.0,10.541
B3420,48.577,5.712,54.289,0.0,9.74
B2186,54.497,5.863,60.36,0.0,10.567
B2173,52.612,5.665,58.277,0.0,9.997
B2185,170.216,18.065,188.281,0.0,36.842
B2171,53.199,5.878,59.077,0.0,10.158
B2172,59.048,7.313,66.361,0.0,14.048
B2181,48.535,5.267,53.802,0.0,8.996
B2609,23.29,1.922,25.212,0.0,12.084
B2057,32.605,4.104,36.708999999999996,0.0,7.811
B1961,42.867,4.695,47.562,0.0,8.222
B1962,40.885,4.675,45.559999999999995,0.0,7.678
B1960,52.457,5.838,58.295,0.0,10.714
B1936,104.754,14.562,119.316,0.0,30.396
B2070,47.837,5.352,53.18900000000001,0.0,9.772
B1971,45.979,6.439,52.418,0.0,13.068
B3425,40.769,4.333,45.102,0.0,7.229
B2196,49.029,5.567,54.596000000000004,0.0,9.694
B2069,98.746,11.076,109.822,0.0,20.699
B2049,33.17,3.96,37.13,0.0,6.59
B2534,31.342,1.789,33.131,0.0,6.051
B3419,33.157,3.96,37.117,0.0,6.588
B3623,119.375,0.0,119.375,0.0,10.682
B2074,73.065,8.706,81.771,0.0,15.592
B2088,51.425,5.658,57.083,0.0,10.344
B2098,28.902,3.431,32.333,0.0,5.355
B2090,21.296,2.522,23.817999999999998,0.0,3.833
B2082,49.505,5.604,55.109,0.0,10.131
B2093,31.083,3.392,34.475,0.0,5.445
B2094,38.061,4.061,42.122,0.0,6.973
B2524,47.256,5.906,53.162,0.0,10.584
B2099,26.798,1.698,28.496,0.0,4.34
B2100,58.787,8.177,66.964,0.0,16.248
B2206,75.53,8.53,84.06,0.0,15.709
B2205,74.044,8.32,82.364,0.0,15.263
B2207,118.332,13.616,131.94799999999998,0.0,26.397
B4171,0.0,0.0,0.0,0.0,0.607
B2204,75.883,8.527,84.41,0.0,15.818
B4170,0.0,0.0,0.0,0.0,0.655
B2102,37.225,4.648,41.873000000000005,0.0,7.595
B2086,67.805,1.888,69.69300000000001,0.0,18.516
B1976,67.969,7.455,75.42399999999999,0.0,13.911
B1977,56.678,6.133,62.811,0.0,11.179
B2084,36.117,3.905,40.022,0.0,6.495
B2087,49.711,5.266,54.977,0.0,9.49
B1975,85.193,9.468,94.661,0.0,18.178
B1970,94.979,10.009,104.988,0.0,19.172
B2520,73.029,8.815,81.844,0.0,16.949
B1927,61.798,6.339,68.137,0.0,11.56
B1906,70.458,9.021,79.479,0.0,18.576
B2083,44.301,8.923,53.224000000000004,0.0,11.997
B2101,33.243,4.111,37.354,0.0,6.716
B1000,118.093,8.859,126.952,0.0,24.993
B1001,170.765,10.047,180.81199999999998,0.0,29.533
B3413,26.53,2.169,28.699,0.0,4.82
B3417,37.52,4.653,42.173,0.0,7.671
B2525,39.369,12.023,51.391999999999996,0.0,5.207
B2085,64.661,8.345,73.006,0.0,15.788
B2523,45.433,5.801,51.234,0.0,10.398
B2522,36.26,5.281,41.541,0.0,9.436
B2521,43.13,5.601,48.731,0.0,9.961
B3676,116.163,6.502,122.66499999999999,0.0,18.919
B3675,114.943,32.247,147.19,0.0,13.192
B1002,524.757,28.107,552.8639999999999,0.0,89.677
B2105,71.063,7.467,78.53,0.0,14.026
B2078,71.338,7.464,78.80199999999999,0.0,14.088
B2096,60.533,6.406,66.93900000000001,0.0,11.367
B2106,175.731,3.776,179.507,0.0,33.622
B2079,56.321,9.205,65.526,0.0,17.637
B2380,37.992,4.252,42.244,0.0,7.174
B1928,23.864,2.47,26.334,0.0,3.652
B1929,46.583,7.158,53.741,0.0,14.868
B2502,68.086,2.636,70.722,0.0,4.17
B2097,47.264,1.444,48.708000000000006,0.0,10.127
B2505,170.83,18.442,189.27200000000002,0.0,53.088
B2080,96.861,11.365,108.226,0.0,21.771
B2581,134.361,15.428,149.789,0.0,31.435
B1045,208.965,5.632,214.597,0.0,49.616
B1256,288.583,5.991,294.574,0.0,59.436
B3926,46.896,0.827,47.723,0.0,1.474
B2501,86.908,1.807,88.715,0.0,6.691
B1933,45.515,2.174,47.689,0.0,3.403
B3917,166.771,3.927,170.69799999999998,0.0,31.396
B2645,115.012,3.807,118.819,0.0,6.442
B2110,118.127,3.0,121.127,0.0,21.927
B2111,50.286,1.302,51.588,0.0,10.296
B3253,73.56,4.058,77.618,0.0,6.55
B3246,44.224,3.639,47.863,0.0,5.891
B3249,32.178,2.888,35.065999999999995,0.0,4.27
B3244,38.805,3.625,42.43,0.0,5.806
B3243,97.896,3.164,101.06,0.0,4.794
B3252,40.676,3.961,44.637,0.0,6.603
B3242,47.73,3.11,50.839999999999996,0.0,4.669
B2081,77.91,8.247,86.157,0.0,15.172
B3297,50.762,1.616,52.378,0.0,11.885
B1306,291.495,7.897,299.392,0.0,88.288
B1343,44.434,5.052,49.486,0.0,9.137
B1305,146.656,59.913,206.56900000000002,0.0,47.849
B4107,41.99,4.89,46.88,0.0,8.588
B3155,42.421,2.995,45.416,0.0,10.113
B2225,25.081,2.987,28.067999999999998,0.0,4.014
B1347,180.571,4.295,184.86599999999999,0.0,38.021
B1344,101.501,9.649,111.15,0.0,19.129
B3245,56.31,3.694,60.004000000000005,0.0,5.767
B2180,53.771,1.667,55.438,0.0,12.505
B3236,105.962,3.165,109.12700000000001,0.0,5.007
B3651,46.064,7.559,53.623,0.0,14.932
B3247,54.362,3.678,58.04,0.0,5.83
B3254,40.033,4.54,44.573,0.0,7.608
B3251,50.402,3.693,54.095,0.0,5.874
B3248,50.736,3.198,53.934,0.0,4.969
B3250,47.819,3.72,51.539,0.0,5.941
B2170,96.718,4.312,101.03,0.0,6.968
B3559,61.109,10.533,71.642,0.0,21.929
B3387,55.068,6.914,61.982,0.0,12.636
B2586,39.867,5.752,45.619,0.0,10.317
B3658,38.885,5.368,44.253,0.0,9.461
B2588,74.309,9.141,83.45,0.0,17.194
B3659,84.679,11.353,96.032,0.0,22.559
B2123,76.662,8.499,85.161,0.0,16.636
B2583,43.72,5.75,49.47,0.0,10.032
B4128,39.058,4.51,43.568,0.0,7.607
B2176,148.518,17.472,165.99,0.0,34.22
B2223,160.402,18.849,179.25099999999998,0.0,37.832
B1004,129.09,7.657,136.747,0.0,22.286
B2184,119.645,16.619,136.264,0.0,33.86
B2175,83.083,8.51,91.593,0.0,15.337
B4112,24.166,1.231,25.397000000000002,0.0,5.925
B1342,213.124,23.509,236.63299999999998,0.0,48.928
B2607,49.01,5.836,54.846,0.0,10.58
B1346,24.116,1.636,25.752,0.0,4.05
B2177,55.892,6.298,62.190000000000005,0.0,11.021
B3111,20.017,1.332,21.349,0.0,3.404
B3107,262.815,5.935,268.75,0.0,57.693
B1345,87.218,9.483,96.70100000000001,0.0,18.723
B1348,100.738,13.211,113.949,0.0,26.084
B2378,28.509,2.802,31.311,0.0,4.406
B1323,46.032,12.82,58.852,0.0,9.593
B3432,206.135,4.656,210.791,0.0,41.339
B1319,112.26,3.141,115.40100000000001,0.0,24.162
B2219,0.0,0.0,0.0,0.0,2.657
B2231,319.668,6.636,326.30400000000003,0.0,66.466
B2227,455.664,9.445,465.109,0.0,99.776
B3367,27.166,2.031,29.197,0.0,2.98
B2383,44.921,5.434,50.355,0.0,9.621
B1341,79.217,9.643,88.86,0.0,17.944
B1339,59.784,6.737,66.521,0.0,11.997
B3556,29.984,3.504,33.488,0.0,5.902
B2384,46.456,6.099,52.55500000000001,0.0,11.193
B3557,33.521,4.451,37.972,0.0,7.593
B3570,93.233,14.453,107.686,0.0,30.874
B2239,214.098,4.266,218.364,0.0,68.464
B1324,71.677,7.564,79.24100000000001,0.0,14.393
B3569,36.227,6.429,42.656,0.0,12.882
B3571,70.932,11.943,82.875,0.0,25.166
B3568,0.0,25.897,25.897,0.0,6.51
B1368,108.861,19.63,128.491,0.0,42.489
B3567,46.554,9.081,55.635000000000005,0.0,18.573
B2385,62.512,7.09,69.602,0.0,13.125
B1340,39.116,4.405,43.521,0.0,7.244
B2608,77.077,9.033,86.11,0.0,17.021
B1318,60.309,6.856,67.16499999999999,0.0,12.114
B2386,23.729,2.843,26.572,0.0,4.539
B4141,30.715,5.152,35.867,0.0,10.233
B2387,34.994,4.184,39.178,0.0,7.086
B2613,72.954,11.096,84.05,0.0,23.373
B4142,22.456,4.669,27.125,0.0,8.858
B2389,33.771,4.019,37.79,0.0,6.785
B2587,162.473,3.718,166.191,0.0,31.631
B3922,50.506,7.112,57.618,0.0,12.885
B1258,153.839,6.69,160.529,0.0,12.752
B3920,105.962,6.322,112.284,0.0,10.855
B3918,99.95,13.199,113.149,0.0,25.709
B3919,84.623,10.058,94.68100000000001,0.0,19.26
B1255,170.492,4.717,175.209,0.0,39.445
B2580,54.093,8.733,62.82600000000001,0.0,15.563
B2109,239.861,29.885,269.746,0.0,62.231
B1897,152.896,28.898,181.79399999999998,0.0,63.404
B3683,73.175,11.051,84.226,0.0,21.89
B3682,30.138,3.482,33.620000000000005,0.0,6.326
B3626,44.368,8.491,52.859,0.0,17.037
B1898,462.399,9.395,471.794,0.0,101.08
B1896,56.576,2.783,59.359,0.0,4.63
B1899,109.238,4.894,114.132,0.0,8.631
B1884,73.335,12.909,86.244,0.0,27.478
B3887,33.108,6.19,39.297999999999995,0.0,12.601
B2627,132.531,15.824,148.35500000000002,0.0,32.102
B2178,78.736,8.137,86.873,0.0,15.469
B2174,31.592,3.477,35.068999999999996,0.0,5.576
B1338,59.07,6.721,65.791,0.0,11.822
B2182,51.735,5.797,57.532,0.0,10.112
B4126,42.578,4.744,47.322,0.0,8.067
B1337,61.448,7.07,68.518,0.0,12.525
B2183,44.949,5.205,50.153999999999996,0.0,9.13
B4125,38.083,4.699,42.782,0.0,8.02
B1373,82.732,9.932,92.664,0.0,18.744
B2579,310.949,6.78,317.729,0.0,62.24
B2112,55.029,6.053,61.082,0.0,10.794
B2585,40.605,3.901,44.506,0.0,5.846
B3480,14.626,1.347,15.972999999999999,0.0,7.305
B2114,69.887,3.417,73.304,0.0,5.521
B2582,51.919,3.846,55.765,0.0,6.205
B2113,124.28,14.064,138.344,0.0,28.04
B2643,87.371,2.711,90.082,0.0,4.204
B2115,134.142,3.988,138.13,0.0,6.62
B2116,90.92,3.834,94.754,0.0,6.173
B2632,664.777,12.757,677.534,0.0,147.245
B1886,102.326,12.348,114.67399999999999,0.0,24.19
B3916,60.326,7.594,67.92,0.0,14.467
B2628,75.379,8.591,83.97,0.0,16.311
B2626,128.785,14.647,143.432,0.0,29.679
B2584,67.663,7.729,75.392,0.0,14.31
B1883,105.454,13.321,118.77499999999999,0.0,26.306
B2120,59.827,5.95,65.777,0.0,10.943
B1885,145.043,17.527,162.57,0.0,35.614
B2118,73.859,3.025,76.884,0.0,4.768
B2641,98.863,4.017,102.88,0.0,6.844
B1123,73.896,3.925,77.821,0.0,36.306
B2117,26.357,3.281,29.637999999999998,0.0,5.197
B2642,124.16,4.301,128.46099999999998,0.0,7.519
B2119,109.795,12.8,122.595,0.0,24.971
B2122,39.055,5.821,44.876,0.0,10.041
B1017,151.624,18.306,169.93,0.0,36.383
B2575,48.695,6.13,54.825,0.0,10.961
B2576,85.118,11.245,96.363,0.0,22.201
B3351,39.643,4.514,44.157000000000004,0.0,7.806
B4130,28.239,7.744,35.983000000000004,0.0,5.673
B4122,36.508,4.215,40.723,0.0,7.082
B1374,40.354,11.622,51.976,0.0,8.643
B1381,46.972,5.49,52.462,0.0,9.323
B1378,48.346,6.579,54.925,0.0,12.297
B1383,36.503,4.214,40.717,0.0,7.082
B3117,43.872,5.453,49.325,0.0,9.878
B1380,47.605,5.138,52.742999999999995,0.0,8.61
B1376,38.414,5.447,43.861000000000004,0.0,9.713
B3985,8.146,1.025,9.171000000000001,0.0,5.098
B2121,99.46,1.822,101.282,0.0,5.538
B1882,58.3,9.138,67.438,0.0,17.032
B1881,53.552,7.184,60.736,0.0,13.475
B3987,69.395,10.433,79.828,0.0,19.934
B1895,107.115,1.358,108.473,0.0,4.082
B2630,20.839,2.647,23.485999999999997,0.0,4.183
B1894,89.405,2.424,91.82900000000001,0.0,3.802
B3988,21.837,2.991,24.828,0.0,4.834
B3981,39.052,5.653,44.705,0.0,9.492
B2647,16.962,1.041,18.003,0.0,3.523
B2577,87.429,8.732,96.161,0.0,16.386
B2108,112.814,4.257,117.071,0.0,7.263
B3116,60.687,7.386,68.073,0.0,13.317
B1375,59.733,5.157,64.89,0.0,9.069
