Name,hs,dhw,hs_and_dhw,cs,el
B1704,65.917,4.391,70.308,0.0,8.119
B1707,80.845,2.703,83.548,0.0,4.083
B1697,76.482,2.685,79.167,0.0,4.289
B3846,36.634,1.648,38.282000000000004,0.0,2.514
B1726,64.346,2.709,67.055,0.0,4.607
B1724,81.495,2.689,84.184,0.0,4.295
B1748,74.397,2.645,77.042,0.0,4.003
B1729,59.204,1.139,60.343,0.0,2.552
B1728,73.242,3.131,76.373,0.0,5.267
B1568,90.161,4.794,94.955,0.0,8.638
B3872,87.656,4.391,92.04700000000001,0.0,8.138
B2673,77.469,4.388,81.857,0.0,8.053
B3871,51.661,4.695,56.356,0.0,8.587
B3870,104.189,4.821,109.00999999999999,0.0,8.648
B2677,79.438,5.344,84.782,0.0,9.257
B1588,76.41,6.379,82.789,0.0,11.107
B2665,53.768,7.493,61.261,0.0,14.019
B2667,0.0,0.0,0.0,0.0,1.175
B1712,53.057,7.437,60.494,0.0,13.791
B1713,61.022,2.367,63.388999999999996,0.0,3.959
B1714,81.344,2.895,84.23899999999999,0.0,4.941
B1716,58.272,1.347,59.619,0.0,4.0
B1740,87.161,2.865,90.026,0.0,4.731
B1715,110.006,4.064,114.07,0.0,7.367
B1741,148.308,3.097,151.405,0.0,5.226
B1739,38.518,6.367,44.885,0.0,13.023
B1742,145.576,2.94,148.516,0.0,4.959
B1196,21.556,3.274,24.830000000000002,0.0,6.065
B1163,74.787,2.804,77.59100000000001,0.0,4.467
B1749,88.929,3.388,92.31700000000001,0.0,5.614
B1162,84.888,2.754,87.64200000000001,0.0,4.367
B1195,98.003,6.088,104.091,0.0,11.722
B1111,71.256,4.409,75.665,0.0,8.042
B1750,87.729,4.222,91.951,0.0,7.658
B1183,90.193,6.45,96.643,0.0,11.52
B2668,66.836,3.886,70.722,0.0,6.986
B2679,85.568,5.525,91.093,0.0,9.383
B2675,74.016,6.388,80.40400000000001,0.0,11.111
B1586,82.439,5.12,87.559,0.0,8.618
B1730,81.38,11.439,92.81899999999999,0.0,23.051
B1587,83.409,5.122,88.531,0.0,8.699
B1733,85.636,3.978,89.61399999999999,0.0,6.915
B1582,81.887,5.126,87.013,0.0,8.77
B1585,118.013,5.095,123.108,0.0,9.595
B2661,152.3,6.991,159.291,0.0,13.511
B2735,125.122,5.707,130.829,0.0,11.003
B1738,109.551,1.137,110.688,0.0,2.818
B1717,121.694,10.594,132.288,0.0,20.682
B1743,67.998,1.804,69.802,0.0,11.65
B2666,91.45,2.01,93.46000000000001,0.0,3.212
B2662,67.038,4.705,71.743,0.0,8.511
B1744,199.7,2.914,202.61399999999998,0.0,5.201
B1732,66.868,4.667,71.535,0.0,8.345
B2911,64.647,5.482,70.129,0.0,9.235
B3646,6.558,1.022,7.58,0.0,2.515
B3647,6.56,1.022,7.582,0.0,2.515
B2910,31.018,1.683,32.701,0.0,8.085
B3648,6.559,1.022,7.581,0.0,2.515
B1463,58.773,1.05,59.823,0.0,2.402
B2348,34.201,5.259,39.46,0.0,8.602
B2787,56.065,1.048,57.113,0.0,2.387
B2344,9.982,1.022,11.004,0.0,2.527
B1576,65.68,4.25,69.93,0.0,7.65
B3601,70.174,4.247,74.421,0.0,7.635
B1497,203.137,6.571,209.708,0.0,13.014
B1577,72.467,4.244,76.711,0.0,7.546
B3875,43.009,7.424,50.433,0.0,15.368
B2744,40.8,7.275,48.074999999999996,0.0,15.209
B1498,94.633,6.548,101.181,0.0,18.462
B1581,107.467,4.464,111.931,0.0,8.271
B2749,94.567,6.533,101.1,0.0,18.412
B3301,12.752,0.83,13.582,0.0,2.492
B2783,78.882,1.127,80.009,0.0,2.751
B1466,72.979,1.106,74.085,0.0,2.63
B1465,97.445,1.29,98.735,0.0,3.243
B1464,80.542,1.88,82.422,0.0,2.721
B2785,47.035,8.357,55.391999999999996,0.0,17.049
B1493,140.795,40.043,180.838,0.0,16.601
B2804,33.013,5.04,38.053,0.0,8.978
B2805,26.631,4.392,31.023,0.0,7.452
B2320,334.998,20.397,355.395,0.0,42.623
B2914,68.386,5.285,73.67099999999999,0.0,8.821
B2792,59.276,3.647,62.923,0.0,5.416
B2788,9.006,0.739,9.745000000000001,0.0,2.133
B2789,5.974,0.728,6.702,0.0,2.013
B2791,76.716,3.47,80.18599999999999,0.0,5.395
B2790,8.998,0.741,9.738999999999999,0.0,2.14
B2355,96.961,6.943,103.904,0.0,13.24
B2353,99.471,1.711,101.182,0.0,5.968
B2346,69.444,3.516,72.96000000000001,0.0,5.861
B2340,0.0,0.0,0.0,0.0,0.382
B2900,36.757,5.888,42.644999999999996,0.0,10.502
B2360,38.801,5.157,43.958,0.0,9.437
B2317,53.66,4.935,58.595,0.0,8.939
B2374,39.086,5.18,44.266,0.0,9.653
B2808,25.822,4.276,30.098,0.0,8.357
B2336,47.196,1.187,48.382999999999996,0.0,2.832
B2342,76.692,3.572,80.264,0.0,6.34
B2748,94.631,6.546,101.177,0.0,18.426
B2811,44.219,5.721,49.94,0.0,10.558
B2806,32.635,5.385,38.019999999999996,0.0,10.111
B2803,37.449,5.053,42.501999999999995,0.0,8.964
B1458,44.61,4.869,49.479,0.0,8.558
B2807,0.0,21.375,21.375,0.0,3.17
B4036,49.43,5.388,54.818,0.0,10.25
B1459,33.993,4.869,38.862,0.0,8.517
B2810,74.358,6.169,80.527,0.0,11.527
B1579,61.498,3.717,65.215,0.0,7.085
B1578,61.629,3.031,64.66,0.0,4.788
B1502,63.769,1.466,65.235,0.0,3.052
B1501,74.347,3.253,77.6,0.0,5.17
B1545,90.693,4.307,95.0,0.0,7.483
B1538,91.707,14.111,105.818,0.0,29.205
B2830,9.427,0.914,10.341,0.0,2.321
B2822,9.436,0.916,10.352,0.0,2.324
B2831,5.752,0.904,6.656,0.0,2.212
B2816,8.892,0.867,9.759,0.0,2.117
B2318,49.835,6.234,56.069,0.0,11.982
B4034,50.193,1.209,51.402,0.0,2.95
B2367,24.651,1.396,26.047,0.0,6.157
B2335,71.34,3.576,74.916,0.0,6.199
B1457,124.115,4.469,128.584,0.0,8.023
B2369,72.84,1.205,74.045,0.0,2.902
B2331,81.893,3.36,85.253,0.0,5.848
B2358,63.152,5.574,68.726,0.0,10.37
B2356,58.549,5.903,64.452,0.0,11.23
B2372,46.745,8.273,55.018,0.0,17.046
B2809,25.844,4.277,30.121000000000002,0.0,8.354
B2343,81.399,3.584,84.983,0.0,6.353
B1462,158.108,9.186,167.294,0.0,18.039
B2316,45.309,5.903,51.211999999999996,0.0,11.225
B2812,148.631,5.122,153.753,0.0,9.561
B2903,28.074,5.293,33.367000000000004,0.0,9.46
B1456,78.366,4.464,82.83,0.0,7.877
B2813,131.107,5.767,136.874,0.0,10.951
B2823,5.79,0.907,6.697,0.0,2.228
B2832,5.812,0.907,6.719,0.0,2.235
B1550,34.868,6.192,41.06,0.0,12.312
B2817,5.777,0.904,6.681,0.0,2.221
B2824,7.898,0.969,8.866999999999999,0.0,2.639
B2833,12.305,1.097,13.402,0.0,2.73
B1517,58.092,1.154,59.245999999999995,0.0,2.571
B2818,5.694,0.901,6.595,0.0,2.188
B2825,11.61,1.103,12.713,0.0,2.785
B2819,12.393,1.098,13.491000000000001,0.0,2.766
B1567,114.928,5.692,120.62,0.0,10.947
B1731,60.473,1.835,62.308,0.0,2.778
B1734,126.934,2.36,129.294,0.0,3.892
B1736,107.346,2.354,109.7,0.0,3.696
B1584,91.058,3.939,94.99700000000001,0.0,7.031
B1580,105.69,4.466,110.15599999999999,0.0,8.273
B1735,127.534,2.585,130.119,0.0,4.278
B1583,80.005,3.581,83.586,0.0,6.314
B1737,184.716,4.889,189.60500000000002,0.0,8.929
B3363,17.78,2.593,20.373,0.0,4.72
B3881,14.172,0.824,14.996,0.0,2.807
B1746,66.737,1.257,67.994,0.0,2.99
B3882,175.537,8.12,183.657,0.0,16.419
B1709,52.385,10.373,62.757999999999996,0.0,14.084
B1747,72.832,4.167,76.999,0.0,7.484
B1718,253.061,5.518,258.579,0.0,10.318
B2737,84.273,3.986,88.259,0.0,6.972
B1745,53.799,1.11,54.909,0.0,2.437
B2736,55.832,8.556,64.388,0.0,17.275
B1751,66.844,3.879,70.723,0.0,6.924
B1753,102.238,4.08,106.318,0.0,7.526
B1184,91.548,5.219,96.767,0.0,9.175
B1752,92.059,3.347,95.40599999999999,0.0,5.918
B2590,67.589,4.536,72.125,0.0,7.904
B3899,32.754,3.969,36.723,0.0,6.499
B3901,70.23,4.042,74.272,0.0,7.144
B1710,70.705,4.057,74.762,0.0,7.154
B2603,30.298,4.818,35.116,0.0,9.378
B1540,87.733,4.575,92.308,0.0,8.479
B1539,77.564,4.245,81.809,0.0,7.554
B1708,116.476,2.575,119.051,0.0,3.943
B1762,47.806,1.675,49.480999999999995,0.0,4.191
B2753,67.17,3.588,70.758,0.0,6.169
B1758,141.955,3.287,145.24200000000002,0.0,5.214
B2739,246.683,6.682,253.36499999999998,0.0,60.673
B1561,101.489,3.07,104.559,0.0,20.446
B1543,31.401,3.858,35.259,0.0,6.346
B2738,67.403,5.676,73.07900000000001,0.0,9.149
B1765,109.25,4.453,113.703,0.0,7.768
B1764,217.987,6.056,224.043,0.0,10.751
B1754,60.44,3.924,64.364,0.0,6.935
B2733,81.756,4.995,86.751,0.0,9.063
B1766,164.04,12.569,176.60899999999998,0.0,24.71
B3912,146.111,12.872,158.983,0.0,25.446
B1760,67.426,12.292,79.718,0.0,25.659
B1756,52.762,4.164,56.926,0.0,7.508
B1711,62.011,4.158,66.169,0.0,7.23
B2604,24.008,2.773,26.781,0.0,5.128
B2589,23.231,2.766,25.997,0.0,5.091
B2599,127.902,10.25,138.152,0.0,20.205
B1810,172.537,6.284,178.821,0.0,12.022
B3897,110.51,3.273,113.783,0.0,5.609
B1773,119.519,4.076,123.595,0.0,7.564
B1809,148.836,5.479,154.31500000000003,0.0,10.347
B1775,133.638,5.478,139.116,0.0,10.326
B1761,54.954,4.16,59.114000000000004,0.0,7.477
B1767,57.127,4.351,61.478,0.0,8.133
B2591,66.948,11.19,78.13799999999999,0.0,23.819
B3908,37.989,6.527,44.516,0.0,13.314
B1755,98.53,2.57,101.1,0.0,4.236
B1768,35.174,0.983,36.157,0.0,2.08
B3444,55.927,1.043,56.97,0.0,2.566
B2601,45.645,7.335,52.980000000000004,0.0,15.473
B2597,14.663,2.288,16.951,0.0,4.153
B1549,76.851,0.995,77.846,0.0,2.375
B3911,98.346,9.475,107.821,0.0,18.404
B1559,66.057,11.769,77.82600000000001,0.0,25.03
B1759,73.759,2.785,76.544,0.0,4.599
B2658,44.547,6.839,51.385999999999996,0.0,14.155
B3630,40.766,7.614,48.379999999999995,0.0,15.663
B1560,35.312,7.11,42.422,0.0,14.594
B3631,33.16,7.276,40.43599999999999,0.0,14.934
B1763,57.85,11.489,69.339,0.0,24.141
B1558,78.295,14.746,93.041,0.0,31.725
B1774,143.025,5.571,148.596,0.0,10.452
B2595,9.539,3.649,13.187999999999999,0.0,2.459
B1808,31.359,2.166,33.525,0.0,17.663
B1806,263.701,14.21,277.911,0.0,29.333
B1811,68.396,3.647,72.043,0.0,6.134
B1230,89.935,3.142,93.077,0.0,27.473
B1227,381.071,18.129,399.20000000000005,0.0,37.57
B1229,197.54,11.07,208.60999999999999,0.0,22.128
B2600,51.647,7.722,59.369,0.0,15.86
B1769,55.157,1.107,56.263999999999996,0.0,2.687
B3907,48.871,8.161,57.032000000000004,0.0,16.824
B2602,47.078,7.889,54.967000000000006,0.0,16.486
B1757,241.126,5.406,246.532,0.0,10.578
B2596,145.194,2.971,148.165,0.0,31.661
B2656,8.863,0.36,9.222999999999999,0.0,4.899
B1771,134.273,4.433,138.706,0.0,8.04
B1772,137.308,13.675,150.983,0.0,28.332
B1547,52.316,1.045,53.361000000000004,0.0,2.334
B2826,11.681,1.104,12.785,0.0,2.811
B2820,11.657,1.101,12.758,0.0,2.802
B2827,7.053,0.971,8.024,0.0,2.648
B2821,11.608,1.134,12.742,0.0,3.039
B1548,90.824,1.741,92.565,0.0,2.434
B1518,56.268,2.029,58.297,0.0,2.98
B2828,7.036,1.097,8.133,0.0,2.663
B2829,11.544,1.1,12.644,0.0,2.76
B2359,95.62,5.903,101.52300000000001,0.0,11.301
B2363,79.349,10.278,89.62700000000001,0.0,20.207
B2899,39.956,0.99,40.946000000000005,0.0,2.196
B2814,276.133,9.041,285.174,0.0,18.255
B2904,27.566,5.497,33.063,0.0,10.191
B2815,190.032,8.088,198.12,0.0,16.021
B2362,49.073,0.984,50.057,0.0,2.351
B2902,77.172,11.948,89.12,0.0,16.715
B2354,26.155,5.497,31.652,0.0,10.164
B2366,41.197,0.921,42.118,0.0,1.895
B1455,114.895,20.339,135.23399999999998,0.0,43.848
B2834,11.613,1.099,12.712,0.0,2.784
B2835,12.933,1.092,14.025,0.0,3.359
B4048,94.943,4.682,99.625,0.0,8.451
B2837,93.072,5.341,98.413,0.0,9.89
B4047,97.234,4.764,101.99799999999999,0.0,7.936
B1453,71.089,4.649,75.738,0.0,12.61
B4046,0.0,16.461,16.461,0.0,3.331
B2840,93.396,5.339,98.735,0.0,9.871
B1546,49.349,1.045,50.394,0.0,2.337
B1519,15.299,0.947,16.246,0.0,3.368
B1544,45.303,1.024,46.327,0.0,2.231
B2755,61.66,0.963,62.623,0.0,2.142
B1520,57.193,1.05,58.242999999999995,0.0,2.383
B2756,72.786,0.957,73.743,0.0,2.128
B2845,14.277,0.916,15.193,0.0,3.049
B1552,109.46,1.328,110.788,0.0,3.411
B2901,43.913,0.921,44.833999999999996,0.0,1.873
B2905,32.895,5.859,38.754000000000005,0.0,10.878
B2907,82.969,4.311,87.28,0.0,7.809
B2364,76.187,1.186,77.37299999999999,0.0,3.195
B1461,460.48,20.169,480.649,0.0,43.193
B2371,102.946,13.175,116.121,0.0,26.757
B2908,80.048,4.31,84.358,0.0,7.634
B2906,115.115,13.843,128.958,0.0,28.016
B2909,39.249,4.307,43.556000000000004,0.0,7.544
B1521,63.919,1.16,65.079,0.0,4.266
B1551,81.617,1.027,82.644,0.0,2.394
B3674,73.249,14.164,87.413,0.0,30.174
B2757,60.893,0.978,61.871,0.0,2.143
B1522,62.704,0.974,63.678,0.0,2.123
B3632,44.53,11.117,55.647000000000006,0.0,23.673
B2846,88.507,3.822,92.32900000000001,0.0,6.591
B3633,30.868,7.286,38.153999999999996,0.0,14.897
B1506,198.108,10.432,208.54,0.0,20.395
B3634,32.508,7.897,40.405,0.0,16.269
B1454,265.546,8.117,273.663,0.0,16.155
B2843,94.386,5.342,99.728,0.0,9.918
B2838,81.761,5.526,87.28699999999999,0.0,10.564
B1452,98.149,5.342,103.491,0.0,9.893
B2839,83.11,4.05,87.16,0.0,7.197
B2841,82.734,5.514,88.24799999999999,0.0,10.367
B1433,78.304,4.536,82.84,0.0,8.444
B2842,87.387,3.887,91.274,0.0,7.007
B1023,82.131,5.348,87.479,0.0,10.155
B1444,55.403,1.216,56.619,0.0,2.991
B2370,55.223,7.354,62.577,0.0,15.361
B2275,97.559,5.384,102.943,0.0,9.863
B1450,96.26,5.363,101.623,0.0,9.041
B2368,80.663,10.23,90.893,0.0,20.899
B2276,81.838,4.31,86.148,0.0,7.794
B2375,105.621,4.857,110.478,0.0,8.862
B1508,25.506,0.932,26.438,0.0,4.429
B3635,64.825,13.413,78.238,0.0,28.966
B1507,98.205,3.895,102.1,0.0,7.146
B3962,71.883,3.219,75.10199999999999,0.0,5.674
B1524,30.642,2.404,33.046,0.0,5.688
B1525,88.157,3.692,91.84899999999999,0.0,6.77
B1526,90.488,3.694,94.182,0.0,6.784
B3639,57.307,12.053,69.36,0.0,25.537
B2659,278.757,14.345,293.10200000000003,0.0,29.723
B1024,81.602,3.873,85.47500000000001,0.0,6.82
B1021,93.938,4.546,98.48400000000001,0.0,8.402
B1523,101.285,4.449,105.734,0.0,7.904
B1025,94.161,3.905,98.066,0.0,6.854
B2867,52.81,1.279,54.089,0.0,3.722
B1509,144.147,4.851,148.998,0.0,9.223
B1443,44.635,0.965,45.6,0.0,2.226
B1022,84.317,4.565,88.88199999999999,0.0,8.456
B2868,120.196,3.927,124.123,0.0,7.053
B1442,37.759,0.969,38.728,0.0,2.266
B3292,62.413,0.966,63.379,0.0,2.314
B3266,52.282,4.236,56.517999999999994,0.0,7.52
B1093,174.518,2.719,177.237,0.0,12.037
B3197,48.095,2.015,50.11,0.0,3.063
B1087,51.947,1.199,53.146,0.0,2.917
B1088,53.203,1.222,54.425000000000004,0.0,2.977
B3196,31.348,1.152,32.5,0.0,7.196
B1086,77.884,1.733,79.617,0.0,5.193
B3195,37.472,1.044,38.516,0.0,2.402
B3190,49.303,1.184,50.486999999999995,0.0,2.9
B1085,54.918,1.069,55.987,0.0,2.699
B1089,112.403,2.1,114.503,0.0,6.075
B3265,27.242,3.738,30.98,0.0,6.62
B3262,80.307,4.894,85.20100000000001,0.0,9.027
B3260,61.399,4.232,65.631,0.0,7.486
B3261,47.597,0.995,48.592,0.0,2.274
B3264,19.362,0.962,20.323999999999998,0.0,2.13
B1090,48.488,1.191,49.679,0.0,2.827
B1106,33.694,3.734,37.428000000000004,0.0,6.574
B1097,48.701,1.016,49.717,0.0,2.375
B3272,63.44,1.197,64.637,0.0,2.884
B1098,45.095,0.98,46.074999999999996,0.0,2.414
B3259,77.584,4.065,81.649,0.0,7.495
B1101,46.536,0.993,47.529,0.0,2.252
B3271,26.073,0.943,27.016000000000002,0.0,2.266
B3258,61.748,4.234,65.982,0.0,7.513
B3761,21.352,0.976,22.328,0.0,2.211
B3270,23.258,0.908,24.166,0.0,2.084
B3760,45.512,0.992,46.504,0.0,2.25
B3194,24.408,1.179,25.587,0.0,2.809
B1058,46.004,1.179,47.183,0.0,2.763
B3174,49.931,1.049,50.98,0.0,2.109
B3191,52.516,1.191,53.707,0.0,2.997
B3180,49.176,1.082,50.258,0.0,2.671
B1084,57.681,1.071,58.751999999999995,0.0,2.657
B1057,24.405,1.045,25.450000000000003,0.0,2.599
B3189,49.906,1.176,51.082,0.0,2.867
B1060,31.649,1.083,32.732,0.0,2.662
B3166,50.223,1.172,51.394999999999996,0.0,2.783
B3269,26.059,0.937,26.996000000000002,0.0,2.236
B3257,31.218,3.737,34.955,0.0,6.593
B3268,23.684,0.898,24.582,0.0,2.038
B3267,57.133,0.976,58.109,0.0,2.397
B3767,36.891,0.899,37.79,0.0,1.973
B1092,24.984,1.292,26.276000000000003,0.0,6.592
B3768,29.153,0.919,30.072,0.0,2.159
B3255,74.776,4.221,78.997,0.0,7.584
B3769,22.518,0.931,23.449,0.0,2.208
B3275,60.383,4.232,64.61500000000001,0.0,7.479
B3750,46.896,0.954,47.85,0.0,2.281
B3770,22.516,0.93,23.445999999999998,0.0,2.209
B3751,24.417,0.937,25.354000000000003,0.0,2.234
B1091,85.326,1.465,86.791,0.0,4.48
B3771,36.606,0.919,37.525,0.0,2.156
B3752,24.599,0.936,25.535,0.0,2.232
B3274,31.49,3.736,35.226,0.0,6.593
B3753,24.927,0.936,25.863,0.0,2.232
B1102,47.182,1.083,48.265,0.0,2.637
B1074,43.442,1.076,44.518,0.0,2.408
B3193,49.66,1.062,50.721999999999994,0.0,2.71
B1055,102.502,1.544,104.04599999999999,0.0,5.347
B3168,65.841,1.234,67.07499999999999,0.0,2.803
B3192,28.373,1.171,29.544,0.0,2.736
B1075,42.881,1.186,44.067,0.0,2.9
B1056,50.786,1.169,51.955,0.0,2.75
B3171,52.619,1.052,53.671,0.0,2.567
B1079,42.876,1.009,43.885,0.0,2.177
B1054,106.139,1.733,107.872,0.0,5.779
B1099,55.461,0.957,56.418,0.0,2.291
B3273,75.058,4.238,79.296,0.0,7.802
B3763,47.206,0.962,48.168000000000006,0.0,2.344
B3764,24.956,0.922,25.878,0.0,2.166
B3754,47.18,0.955,48.135,0.0,2.275
B3277,71.517,5.378,76.895,0.0,10.028
B3765,33.24,0.935,34.175000000000004,0.0,2.247
B3755,24.271,0.938,25.209,0.0,2.243
B3766,20.529,0.855,21.384,0.0,1.773
B3756,24.654,0.938,25.592,0.0,2.245
B1103,44.867,0.905,45.772,0.0,2.0
B3170,54.428,1.086,55.513999999999996,0.0,2.62
B3757,24.855,0.938,25.793,0.0,2.245
B4201,40.908,5.212,46.120000000000005,0.0,9.875
B3758,24.695,0.938,25.633,0.0,2.244
B1100,55.712,0.957,56.669000000000004,0.0,2.288
B3772,44.442,0.952,45.394,0.0,2.28
B1080,47.354,1.076,48.43,0.0,2.392
B4202,73.605,3.915,77.52000000000001,0.0,7.065
B2031,243.047,21.476,264.523,0.0,43.041
B2032,106.121,9.882,116.003,0.0,19.117
B3010,112.502,4.423,116.925,0.0,8.127
B1991,116.95,7.375,124.325,0.0,13.699
B2033,121.05,10.007,131.057,0.0,19.193
B3009,78.891,4.092,82.983,0.0,7.431
B1990,124.766,6.911,131.677,0.0,12.474
B3076,81.278,4.584,85.86200000000001,0.0,8.423
B3011,105.568,4.999,110.567,0.0,8.113
B3012,98.812,4.821,103.633,0.0,7.695
B1983,107.955,4.766,112.721,0.0,8.647
B1986,120.652,8.833,129.485,0.0,15.228
B3008,69.546,4.247,73.793,0.0,7.496
B1980,126.273,15.064,141.337,0.0,27.245
B2012,91.812,6.027,97.839,0.0,10.273
B2013,90.955,3.406,94.361,0.0,5.848
B3075,68.49,4.251,72.741,0.0,7.527
B1981,143.681,11.495,155.17600000000002,0.0,21.724
B3074,74.522,4.745,79.26700000000001,0.0,8.578
B3073,64.905,4.093,68.998,0.0,7.442
B2039,0.0,0.0,0.0,0.0,0.411
B3072,72.579,4.084,76.663,0.0,7.469
B3071,67.85,4.087,71.937,0.0,7.475
B2040,163.821,10.747,174.56799999999998,0.0,21.749
B1959,80.155,2.683,82.838,0.0,4.5
B3080,132.456,12.365,144.821,0.0,24.31
B2034,151.038,11.309,162.347,0.0,22.325
B2044,145.769,12.519,158.288,0.0,24.876
B2045,105.192,6.481,111.67299999999999,0.0,12.245
B2037,109.349,5.245,114.59400000000001,0.0,9.671
B2046,110.884,5.985,116.869,0.0,11.012
B2530,58.14,2.605,60.745,0.0,4.326
B2047,157.785,11.841,169.626,0.0,23.477
B3083,113.058,6.163,119.221,0.0,11.402
B2036,116.252,5.986,122.238,0.0,10.995
B1942,116.15,5.394,121.54400000000001,0.0,10.332
B2042,82.362,3.246,85.60799999999999,0.0,5.42
B1957,60.171,1.999,62.17,0.0,3.095
B2041,72.811,1.27,74.081,0.0,3.793
B1958,112.475,5.249,117.72399999999999,0.0,9.911
B1956,69.374,1.411,70.785,0.0,3.937
B2038,63.396,9.687,73.083,0.0,19.487
B1955,117.891,4.973,122.864,0.0,9.216
B2043,70.646,2.009,72.655,0.0,3.066
B2035,77.179,2.887,80.066,0.0,4.951
B2507,295.584,11.71,307.294,0.0,23.807
B2065,103.969,4.805,108.774,0.0,8.591
B2064,135.515,10.804,146.319,0.0,21.006
B2198,221.302,13.727,235.029,0.0,27.483
B2066,192.483,9.751,202.234,0.0,19.284
B2201,120.592,4.982,125.574,0.0,8.834
B2067,189.244,10.265,199.50900000000001,0.0,20.082
B2200,123.026,4.797,127.823,0.0,8.561
B2068,206.94,9.193,216.133,0.0,17.973
B1968,109.893,1.238,111.131,0.0,3.654
B3084,64.742,4.92,69.662,0.0,8.864
B2048,58.931,4.906,63.836999999999996,0.0,8.645
B1967,121.451,1.253,122.704,0.0,3.797
B1966,129.634,1.238,130.87199999999999,0.0,3.486
B1965,136.639,3.641,140.28,0.0,6.311
B2528,61.039,2.785,63.824,0.0,4.567
B1964,65.516,2.973,68.489,0.0,4.873
B1963,93.344,6.158,99.502,0.0,11.231
B2056,47.229,3.904,51.132999999999996,0.0,7.608
B2058,117.287,8.298,125.58500000000001,0.0,16.628
B2052,91.946,1.912,93.858,0.0,6.148
B2053,142.235,8.22,150.455,0.0,16.233
B2054,128.074,8.983,137.05700000000002,0.0,17.631
B2061,55.042,4.858,59.9,0.0,8.979
B2060,130.672,8.959,139.631,0.0,16.833
B1941,84.899,2.953,87.852,0.0,4.697
B1952,119.871,5.843,125.714,0.0,10.764
B2781,32.995,5.539,38.534,0.0,9.846
B1940,81.391,2.952,84.343,0.0,4.502
B1954,41.385,6.434,47.818999999999996,0.0,11.549
B2379,107.696,13.13,120.826,0.0,26.034
B2782,189.837,19.14,208.97699999999998,0.0,26.404
B2780,67.307,6.026,73.333,0.0,11.131
B2706,50.663,7.05,57.712999999999994,0.0,12.821
B2703,38.549,5.041,43.59,0.0,8.999
B2055,58.786,10.478,69.264,0.0,21.853
B2051,51.72,2.12,53.839999999999996,0.0,3.143
B2062,64.808,2.518,67.32600000000001,0.0,3.682
B2076,84.697,3.34,88.037,0.0,5.18
B2075,43.337,2.14,45.477000000000004,0.0,2.892
B2073,60.198,2.782,62.980000000000004,0.0,4.004
B2071,56.9,10.01,66.91,0.0,20.573
B2072,79.124,3.115,82.23899999999999,0.0,4.924
B2091,16.377,1.096,17.473,0.0,3.745
B2089,82.337,1.497,83.834,0.0,3.83
B1067,38.374,1.192,39.566,0.0,2.751
B1076,40.912,1.0,41.912,0.0,2.314
B3185,52.24,1.049,53.289,0.0,2.473
B3175,53.794,1.074,54.867999999999995,0.0,2.619
B1061,43.696,1.05,44.745999999999995,0.0,2.642
B3164,56.773,1.068,57.841,0.0,2.706
B1068,48.754,1.041,49.794999999999995,0.0,2.499
B1077,51.812,1.151,52.963,0.0,2.928
B1071,58.173,1.054,59.227000000000004,0.0,2.702
B3773,32.513,0.936,33.449,0.0,2.261
B3774,20.876,0.876,21.752000000000002,0.0,1.872
B3179,47.879,1.031,48.91,0.0,2.374
B3775,30.768,0.936,31.704,0.0,2.258
B3776,26.845,0.936,27.781,0.0,2.251
B4203,75.021,4.258,79.279,0.0,7.542
B3173,44.489,1.015,45.504,0.0,2.22
B1104,54.123,0.955,55.077999999999996,0.0,2.296
B1081,54.388,1.039,55.427,0.0,2.421
B4204,27.166,3.75,30.916,0.0,6.407
B3161,51.99,1.037,53.027,0.0,2.57
B1062,47.088,1.039,48.127,0.0,2.556
B2029,82.778,3.23,86.00800000000001,0.0,5.617
B3178,56.601,1.067,57.668,0.0,2.637
B1069,51.254,1.06,52.314,0.0,2.698
B3165,65.362,1.265,66.627,0.0,3.51
B1063,72.53,1.226,73.756,0.0,2.893
B1070,49.019,1.056,50.074999999999996,0.0,2.509
B3184,81.679,1.084,82.763,0.0,2.682
B3454,68.014,9.44,77.454,0.0,18.842
B1865,150.515,6.827,157.34199999999998,0.0,13.553
B3451,58.565,8.321,66.886,0.0,16.315
B3446,59.199,8.284,67.483,0.0,16.345
B2023,83.372,9.14,92.512,0.0,18.465
B3450,57.577,8.083,65.66,0.0,16.087
B3280,58.067,8.318,66.385,0.0,16.297
B3169,57.731,1.029,58.760000000000005,0.0,2.528
B1065,263.333,11.365,274.69800000000004,0.0,23.912
B1064,80.135,1.291,81.426,0.0,3.474
B1073,53.17,1.178,54.348,0.0,2.73
B3183,79.23,1.078,80.308,0.0,2.733
B3163,62.721,1.254,63.974999999999994,0.0,2.976
B2026,137.173,19.154,156.327,0.0,41.18
B1066,56.565,1.011,57.576,0.0,2.424
B2017,147.737,5.228,152.965,0.0,10.015
B1072,62.354,1.276,63.63,0.0,3.427
B1105,92.428,4.104,96.532,0.0,7.525
B1078,47.239,1.198,48.437,0.0,3.047
B1083,53.585,1.074,54.659,0.0,2.428
B3177,52.066,1.068,53.134,0.0,2.615
B3181,52.41,0.984,53.394,0.0,2.204
B1082,54.32,1.203,55.523,0.0,2.841
B3172,58.365,1.059,59.424,0.0,2.671
B4221,170.735,24.002,194.73700000000002,0.0,50.309
B3176,76.572,1.215,77.787,0.0,3.332
B2018,148.55,4.709,153.25900000000001,0.0,8.957
